date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2020-08-20,Zambia,154.0,5.0,10372.0,274.0,1709.0,28.0,3208.0,75.0
2020-08-21,Zambia,255.0,3.0,10627.0,277.0,1606.0,21.0,3141.0,77.0
2020-08-22,Zambia,204.0,2.0,10831.0,279.0,1645.0,19.0,2928.0,76.0
2020-08-23,Zambia,251.0,1.0,11082.0,280.0,1739.0,20.0,2997.0,45.0
2020-08-24,Zambia,66.0,0.0,11148.0,280.0,1309.0,16.0,2938.0,39.0
2020-08-25,Zambia,137.0,2.0,11285.0,282.0,1304.0,18.0,3010.0,41.0
2020-08-26,Zambia,91.0,0.0,11376.0,282.0,1158.0,13.0,2875.0,36.0
2020-08-27,Zambia,225.0,0.0,11601.0,282.0,1229.0,8.0,2938.0,36.0
2020-08-28,Zambia,178.0,1.0,11779.0,283.0,1152.0,6.0,2758.0,27.0
2020-08-29,Zambia,123.0,1.0,11902.0,284.0,1071.0,5.0,2716.0,24.0
2020-08-30,Zambia,123.0,3.0,12025.0,287.0,943.0,7.0,2682.0,27.0
2020-08-31,Zambia,72.0,1.0,12097.0,288.0,949.0,8.0,2258.0,24.0
2020-09-01,Zambia,284.0,2.0,12381.0,290.0,1096.0,8.0,2400.0,26.0
2020-09-02,Zambia,34.0,2.0,12415.0,292.0,1039.0,10.0,2197.0,23.0
2020-09-03,Zambia,108.0,0.0,12523.0,292.0,922.0,10.0,2151.0,18.0
2020-09-04,Zambia,116.0,0.0,12639.0,292.0,860.0,9.0,2012.0,15.0
2020-09-05,Zambia,70.0,0.0,12709.0,292.0,807.0,8.0,1878.0,13.0
2020-09-06,Zambia,67.0,3.0,12776.0,295.0,751.0,8.0,1694.0,15.0
2020-09-07,Zambia,60.0,0.0,12836.0,295.0,739.0,7.0,1688.0,15.0
2020-09-08,Zambia,116.0,2.0,12952.0,297.0,571.0,7.0,1667.0,15.0
2020-09-09,Zambia,160.0,3.0,13112.0,300.0,697.0,8.0,1736.0,18.0
2020-09-10,Zambia,102.0,0.0,13214.0,300.0,691.0,8.0,1613.0,18.0
2020-09-11,Zambia,109.0,6.0,13323.0,306.0,684.0,14.0,1544.0,23.0
2020-09-12,Zambia,143.0,6.0,13466.0,312.0,757.0,20.0,1564.0,28.0
2020-09-13,Zambia,73.0,0.0,13539.0,312.0,763.0,17.0,1514.0,25.0
2020-09-14,Zambia,181.0,8.0,13720.0,320.0,884.0,25.0,1623.0,32.0
2020-09-15,Zambia,99.0,4.0,13819.0,324.0,867.0,27.0,1438.0,34.0
2020-09-16,Zambia,68.0,2.0,13887.0,326.0,775.0,26.0,1472.0,34.0
2020-09-17,Zambia,41.0,0.0,13928.0,326.0,714.0,26.0,1405.0,34.0
2020-09-18,Zambia,94.0,3.0,14022.0,329.0,699.0,23.0,1383.0,37.0
2020-09-19,Zambia,48.0,1.0,14070.0,330.0,604.0,18.0,1361.0,38.0
2020-09-20,Zambia,61.0,0.0,14131.0,330.0,592.0,18.0,1355.0,35.0
2020-09-21,Zambia,44.0,1.0,14175.0,331.0,455.0,11.0,1339.0,36.0
2020-09-22,Zambia,214.0,0.0,14389.0,331.0,570.0,7.0,1437.0,34.0
2020-09-23,Zambia,54.0,1.0,14443.0,332.0,556.0,6.0,1331.0,32.0
2020-09-24,Zambia,48.0,0.0,14491.0,332.0,563.0,6.0,1277.0,32.0
2020-09-25,Zambia,24.0,0.0,14515.0,332.0,493.0,3.0,1192.0,26.0
2020-09-26,Zambia,97.0,0.0,14612.0,332.0,542.0,2.0,1146.0,20.0
2020-09-27,Zambia,29.0,0.0,14641.0,332.0,510.0,2.0,1102.0,20.0
2020-09-28,Zambia,19.0,0.0,14660.0,332.0,485.0,1.0,940.0,12.0
2020-09-29,Zambia,55.0,0.0,14715.0,332.0,326.0,1.0,896.0,8.0
2020-09-30,Zambia,44.0,0.0,14759.0,332.0,316.0,0.0,872.0,6.0
2020-10-01,Zambia,43.0,1.0,14802.0,333.0,311.0,1.0,874.0,7.0
2020-10-02,Zambia,28.0,0.0,14830.0,333.0,315.0,1.0,808.0,4.0
2020-10-03,Zambia,144.0,0.0,14974.0,333.0,362.0,1.0,904.0,3.0
2020-10-04,Zambia,78.0,0.0,15052.0,333.0,411.0,1.0,921.0,3.0
2020-10-05,Zambia,37.0,1.0,15089.0,334.0,429.0,2.0,914.0,3.0
2020-10-06,Zambia,81.0,1.0,15170.0,335.0,455.0,3.0,781.0,4.0
2020-10-07,Zambia,54.0,0.0,15224.0,335.0,465.0,3.0,781.0,3.0
2020-10-08,Zambia,77.0,0.0,15301.0,335.0,499.0,2.0,810.0,3.0
2020-10-09,Zambia,38.0,1.0,15339.0,336.0,509.0,3.0,824.0,4.0
2020-10-10,Zambia,76.0,1.0,15415.0,337.0,441.0,4.0,803.0,5.0
2020-10-11,Zambia,43.0,0.0,15458.0,337.0,406.0,4.0,817.0,5.0
2020-10-12,Zambia,91.0,8.0,15549.0,345.0,460.0,11.0,889.0,13.0
2020-10-13,Zambia,38.0,0.0,15587.0,345.0,417.0,10.0,872.0,13.0
2020-10-14,Zambia,29.0,0.0,15616.0,345.0,392.0,10.0,857.0,13.0
2020-10-15,Zambia,43.0,1.0,15659.0,346.0,358.0,11.0,857.0,13.0
2020-10-16,Zambia,0.0,0.0,15659.0,346.0,320.0,10.0,829.0,13.0
2020-10-17,Zambia,130.0,0.0,15789.0,346.0,374.0,9.0,815.0,13.0
2020-10-18,Zambia,64.0,0.0,15853.0,346.0,395.0,9.0,801.0,13.0
2020-10-19,Zambia,44.0,0.0,15897.0,346.0,348.0,1.0,808.0,12.0
2020-10-20,Zambia,85.0,0.0,15982.0,346.0,395.0,1.0,812.0,11.0
2020-10-21,Zambia,18.0,0.0,16000.0,346.0,384.0,1.0,776.0,11.0
2020-10-22,Zambia,35.0,0.0,16035.0,346.0,376.0,0.0,734.0,11.0
2020-10-23,Zambia,60.0,0.0,16095.0,346.0,436.0,0.0,756.0,10.0
2020-10-24,Zambia,22.0,2.0,16117.0,348.0,328.0,2.0,702.0,11.0
2020-10-25,Zambia,0.0,0.0,16117.0,348.0,264.0,2.0,659.0,11.0
2020-10-26,Zambia,83.0,0.0,16200.0,348.0,303.0,2.0,651.0,3.0
2020-10-27,Zambia,43.0,0.0,16243.0,348.0,261.0,2.0,656.0,3.0
2020-10-28,Zambia,42.0,0.0,16285.0,348.0,285.0,2.0,669.0,3.0
2020-10-29,Zambia,40.0,0.0,16325.0,348.0,290.0,2.0,666.0,2.0
2020-10-30,Zambia,90.0,1.0,16415.0,349.0,320.0,3.0,756.0,3.0
2020-10-31,Zambia,17.0,0.0,16432.0,349.0,315.0,1.0,643.0,3.0
2020-11-01,Zambia,48.0,0.0,16480.0,349.0,363.0,1.0,627.0,3.0
2020-11-02,Zambia,63.0,0.0,16543.0,349.0,343.0,1.0,646.0,3.0
2020-11-03,Zambia,118.0,0.0,16661.0,349.0,418.0,1.0,679.0,3.0
2020-11-04,Zambia,37.0,0.0,16698.0,349.0,413.0,1.0,698.0,3.0
2020-11-05,Zambia,72.0,0.0,16770.0,349.0,445.0,1.0,735.0,3.0
2020-11-06,Zambia,49.0,0.0,16819.0,349.0,404.0,0.0,724.0,3.0
2020-11-07,Zambia,89.0,0.0,16908.0,349.0,476.0,0.0,791.0,1.0
2020-11-08,Zambia,46.0,0.0,16954.0,349.0,474.0,0.0,837.0,1.0
2020-11-09,Zambia,17.0,0.0,16971.0,349.0,428.0,0.0,771.0,1.0
2020-11-10,Zambia,26.0,1.0,16997.0,350.0,336.0,1.0,754.0,2.0
2020-11-11,Zambia,39.0,0.0,17036.0,350.0,338.0,1.0,751.0,2.0
2020-11-12,Zambia,20.0,0.0,17056.0,350.0,286.0,1.0,731.0,2.0
2020-11-13,Zambia,37.0,0.0,17093.0,350.0,274.0,1.0,678.0,1.0
2020-11-14,Zambia,4.0,0.0,17097.0,350.0,189.0,1.0,665.0,1.0
2020-11-15,Zambia,26.0,3.0,17123.0,353.0,169.0,4.0,643.0,4.0
2020-11-16,Zambia,64.0,0.0,17187.0,353.0,216.0,4.0,644.0,4.0
2020-11-17,Zambia,56.0,0.0,17243.0,353.0,246.0,3.0,582.0,4.0
2020-11-18,Zambia,37.0,3.0,17280.0,356.0,244.0,6.0,582.0,7.0
2020-11-19,Zambia,70.0,0.0,17350.0,356.0,294.0,6.0,580.0,7.0
2020-11-20,Zambia,23.0,0.0,17373.0,356.0,280.0,6.0,554.0,7.0
2020-11-21,Zambia,21.0,0.0,17394.0,356.0,297.0,6.0,486.0,7.0
2020-11-22,Zambia,30.0,1.0,17424.0,357.0,301.0,4.0,470.0,8.0
2020-11-23,Zambia,30.0,0.0,17454.0,357.0,267.0,4.0,483.0,8.0
2020-11-24,Zambia,12.0,0.0,17466.0,357.0,223.0,4.0,469.0,7.0
2020-11-25,Zambia,69.0,0.0,17535.0,357.0,255.0,1.0,499.0,7.0
2020-11-26,Zambia,18.0,0.0,17553.0,357.0,203.0,1.0,497.0,7.0
2020-11-27,Zambia,16.0,0.0,17569.0,357.0,196.0,1.0,476.0,7.0
2020-11-28,Zambia,20.0,0.0,17589.0,357.0,195.0,1.0,492.0,7.0
2020-11-29,Zambia,19.0,0.0,17608.0,357.0,184.0,0.0,485.0,4.0
2020-11-30,Zambia,39.0,0.0,17647.0,357.0,193.0,0.0,460.0,4.0
2020-12-01,Zambia,18.0,0.0,17665.0,357.0,199.0,0.0,422.0,4.0
2020-12-02,Zambia,35.0,0.0,17700.0,357.0,165.0,0.0,420.0,1.0
2020-12-03,Zambia,30.0,0.0,17730.0,357.0,177.0,0.0,380.0,1.0
2020-12-04,Zambia,127.0,7.0,17857.0,364.0,288.0,7.0,484.0,8.0
2020-12-05,Zambia,41.0,0.0,17898.0,364.0,309.0,7.0,504.0,8.0
2020-12-06,Zambia,18.0,0.0,17916.0,364.0,308.0,7.0,492.0,7.0
2020-12-07,Zambia,15.0,0.0,17931.0,364.0,284.0,7.0,477.0,7.0
2020-12-08,Zambia,32.0,0.0,17963.0,364.0,298.0,7.0,497.0,7.0
2020-12-09,Zambia,99.0,0.0,18062.0,364.0,362.0,7.0,527.0,7.0
2020-12-10,Zambia,29.0,0.0,18091.0,364.0,361.0,7.0,538.0,7.0
2020-12-11,Zambia,70.0,1.0,18161.0,365.0,304.0,1.0,592.0,8.0
2020-12-12,Zambia,56.0,1.0,18217.0,366.0,319.0,2.0,628.0,9.0
2020-12-13,Zambia,57.0,1.0,18274.0,367.0,358.0,3.0,666.0,10.0
2020-12-14,Zambia,48.0,0.0,18322.0,367.0,391.0,3.0,675.0,10.0
2020-12-15,Zambia,106.0,1.0,18428.0,368.0,465.0,4.0,763.0,11.0
2020-12-16,Zambia,28.0,1.0,18456.0,369.0,394.0,5.0,756.0,12.0
2020-12-17,Zambia,48.0,0.0,18504.0,369.0,413.0,5.0,774.0,12.0
2020-12-18,Zambia,71.0,4.0,18575.0,373.0,414.0,8.0,718.0,9.0
2020-12-19,Zambia,45.0,0.0,18620.0,373.0,403.0,7.0,722.0,9.0
2020-12-20,Zambia,96.0,0.0,18716.0,373.0,442.0,6.0,800.0,9.0
2020-12-21,Zambia,52.0,2.0,18768.0,375.0,446.0,8.0,837.0,11.0
2020-12-22,Zambia,113.0,4.0,18881.0,379.0,453.0,11.0,918.0,15.0
2020-12-23,Zambia,241.0,1.0,19122.0,380.0,666.0,11.0,1060.0,16.0
2020-12-24,Zambia,112.0,1.0,19234.0,381.0,730.0,12.0,1143.0,17.0
2020-12-25,Zambia,337.0,0.0,19571.0,381.0,996.0,8.0,1410.0,16.0
2020-12-26,Zambia,100.0,1.0,19671.0,382.0,1051.0,9.0,1454.0,16.0
2020-12-27,Zambia,163.0,1.0,19834.0,383.0,1118.0,10.0,1560.0,16.0
2020-12-28,Zambia,109.0,1.0,19943.0,384.0,1175.0,9.0,1621.0,17.0
2020-12-29,Zambia,234.0,1.0,20177.0,385.0,1296.0,6.0,1749.0,17.0
2020-12-30,Zambia,285.0,1.0,20462.0,386.0,1340.0,6.0,2006.0,17.0
2020-12-31,Zambia,263.0,2.0,20725.0,388.0,1491.0,7.0,2221.0,19.0
2021-01-01,Zambia,272.0,2.0,20997.0,390.0,1426.0,9.0,2422.0,17.0
2021-01-02,Zambia,233.0,2.0,21230.0,392.0,1559.0,10.0,2610.0,19.0
2021-01-03,Zambia,352.0,2.0,21582.0,394.0,1748.0,11.0,2866.0,21.0
2021-01-04,Zambia,411.0,4.0,21993.0,398.0,2050.0,14.0,3225.0,23.0
2021-01-05,Zambia,652.0,14.0,22645.0,412.0,2468.0,27.0,3764.0,33.0
2021-01-06,Zambia,850.0,5.0,23495.0,417.0,3033.0,31.0,4373.0,37.0
2021-01-07,Zambia,802.0,6.0,24297.0,423.0,3572.0,35.0,5063.0,42.0
2021-01-08,Zambia,1029.0,18.0,25326.0,441.0,4329.0,51.0,5755.0,60.0
2021-01-09,Zambia,1241.0,23.0,26567.0,464.0,5337.0,72.0,6896.0,82.0
2021-01-10,Zambia,1161.0,5.0,27728.0,469.0,6146.0,75.0,7894.0,86.0
2021-01-11,Zambia,868.0,2.0,28596.0,471.0,6603.0,73.0,8653.0,87.0
2021-01-12,Zambia,1161.0,24.0,29757.0,495.0,7112.0,83.0,9580.0,110.0
2021-01-13,Zambia,1343.0,14.0,31100.0,509.0,7605.0,92.0,10638.0,123.0
2021-01-14,Zambia,1700.0,5.0,32800.0,514.0,8503.0,91.0,12075.0,126.0
2021-01-15,Zambia,1478.0,13.0,34278.0,527.0,8952.0,86.0,13281.0,137.0
2021-01-16,Zambia,1796.0,10.0,36074.0,537.0,9507.0,73.0,14844.0,145.0
2021-01-17,Zambia,1531.0,9.0,37605.0,546.0,9877.0,77.0,16023.0,152.0
2021-01-18,Zambia,602.0,13.0,38207.0,559.0,9611.0,88.0,16214.0,161.0
2021-01-19,Zambia,1308.0,19.0,39515.0,578.0,9758.0,83.0,16870.0,166.0
2021-01-20,Zambia,1434.0,7.0,40949.0,585.0,9849.0,76.0,17454.0,168.0
2021-01-21,Zambia,1264.0,12.0,42213.0,597.0,9413.0,83.0,17916.0,174.0
2021-01-22,Zambia,1120.0,13.0,43333.0,610.0,9055.0,83.0,18007.0,169.0
2021-01-23,Zambia,1259.0,17.0,44592.0,627.0,8518.0,90.0,18025.0,163.0
2021-01-24,Zambia,745.0,12.0,45337.0,639.0,7732.0,93.0,17609.0,170.0
2021-01-25,Zambia,809.0,21.0,46146.0,660.0,7939.0,101.0,17550.0,189.0
2021-01-26,Zambia,1476.0,12.0,47622.0,672.0,8107.0,94.0,17865.0,177.0
2021-01-27,Zambia,1289.0,16.0,48911.0,688.0,7962.0,103.0,17811.0,179.0
2021-01-28,Zambia,1408.0,17.0,50319.0,705.0,8106.0,108.0,17519.0,191.0
2021-01-29,Zambia,1305.0,23.0,51624.0,728.0,8291.0,118.0,17346.0,201.0
2021-01-30,Zambia,1728.0,17.0,53352.0,745.0,8760.0,118.0,17278.0,208.0
2021-01-31,Zambia,865.0,18.0,54217.0,763.0,8880.0,124.0,16612.0,217.0
2021-02-01,Zambia,825.0,17.0,55042.0,780.0,8896.0,120.0,16835.0,221.0
2021-02-02,Zambia,1191.0,14.0,56233.0,794.0,8611.0,122.0,16718.0,216.0
2021-02-03,Zambia,1256.0,10.0,57489.0,804.0,8578.0,116.0,16540.0,219.0
2021-02-04,Zambia,1514.0,8.0,59003.0,812.0,8684.0,107.0,16790.0,215.0
2021-02-05,Zambia,1424.0,16.0,60427.0,828.0,8803.0,100.0,17094.0,218.0
2021-02-06,Zambia,1000.0,11.0,61427.0,839.0,8075.0,94.0,16835.0,212.0
2021-02-07,Zambia,1206.0,14.0,62633.0,853.0,8416.0,90.0,17296.0,214.0
2021-02-08,Zambia,940.0,16.0,63573.0,869.0,8531.0,89.0,17427.0,209.0
2021-02-09,Zambia,1037.0,12.0,64610.0,881.0,8377.0,87.0,16988.0,209.0
2021-02-10,Zambia,963.0,20.0,65573.0,901.0,8084.0,97.0,16662.0,213.0
2021-02-11,Zambia,1025.0,13.0,66598.0,914.0,7595.0,102.0,16279.0,209.0
2021-02-12,Zambia,1083.0,17.0,67681.0,931.0,7254.0,103.0,16057.0,203.0
2021-02-13,Zambia,773.0,9.0,68454.0,940.0,7027.0,101.0,15102.0,195.0
2021-02-14,Zambia,983.0,11.0,69437.0,951.0,6804.0,98.0,15220.0,188.0
2021-02-15,Zambia,811.0,8.0,70248.0,959.0,6675.0,90.0,15206.0,179.0
2021-02-16,Zambia,575.0,15.0,70823.0,974.0,6213.0,93.0,14590.0,180.0
2021-02-17,Zambia,854.0,9.0,71677.0,983.0,6104.0,82.0,14188.0,179.0
2021-02-18,Zambia,790.0,8.0,72467.0,991.0,5869.0,77.0,13464.0,179.0
2021-02-19,Zambia,736.0,11.0,73203.0,1002.0,5522.0,71.0,12776.0,174.0
2021-02-20,Zambia,691.0,14.0,73894.0,1016.0,5440.0,76.0,12467.0,177.0
2021-02-21,Zambia,609.0,4.0,74503.0,1020.0,5066.0,69.0,11870.0,167.0
2021-02-22,Zambia,524.0,11.0,75027.0,1031.0,4779.0,72.0,11454.0,162.0
2021-02-23,Zambia,555.0,9.0,75582.0,1040.0,4759.0,66.0,10972.0,159.0
2021-02-24,Zambia,902.0,11.0,76484.0,1051.0,4807.0,68.0,10911.0,150.0
2021-02-25,Zambia,687.0,8.0,77171.0,1059.0,4704.0,68.0,10573.0,145.0
2021-02-26,Zambia,468.0,7.0,77639.0,1066.0,4436.0,64.0,9958.0,135.0
2021-02-27,Zambia,563.0,15.0,78202.0,1081.0,4308.0,65.0,9748.0,141.0
2021-02-28,Zambia,332.0,10.0,78534.0,1091.0,4031.0,71.0,9097.0,140.0
2021-03-01,Zambia,468.0,7.0,79002.0,1098.0,3975.0,67.0,8754.0,139.0
2021-03-02,Zambia,555.0,6.0,79557.0,1104.0,3975.0,64.0,8734.0,130.0
2021-03-03,Zambia,533.0,4.0,80090.0,1108.0,3606.0,57.0,8413.0,125.0
2021-03-04,Zambia,597.0,1.0,80687.0,1109.0,3516.0,50.0,8220.0,118.0
2021-03-05,Zambia,654.0,4.0,81341.0,1113.0,3702.0,47.0,8138.0,111.0
2021-03-06,Zambia,670.0,3.0,82011.0,1116.0,3809.0,35.0,8117.0,100.0
2021-03-07,Zambia,410.0,8.0,82421.0,1124.0,3887.0,33.0,7918.0,104.0
2021-03-08,Zambia,234.0,8.0,82655.0,1132.0,3653.0,34.0,7628.0,101.0
2021-03-09,Zambia,242.0,5.0,82897.0,1137.0,3340.0,33.0,7315.0,97.0
2021-03-10,Zambia,436.0,3.0,83333.0,1140.0,3243.0,32.0,6849.0,89.0
2021-03-11,Zambia,580.0,8.0,83913.0,1148.0,3226.0,39.0,6742.0,89.0
2021-03-12,Zambia,327.0,1.0,84240.0,1149.0,2899.0,36.0,6601.0,83.0
2021-03-13,Zambia,234.0,4.0,84474.0,1153.0,2463.0,37.0,6272.0,72.0
2021-03-14,Zambia,323.0,5.0,84797.0,1158.0,2376.0,34.0,6263.0,67.0
2021-03-15,Zambia,153.0,6.0,84950.0,1164.0,2295.0,32.0,5948.0,66.0
2021-03-16,Zambia,290.0,3.0,85240.0,1167.0,2343.0,30.0,5683.0,63.0
2021-03-17,Zambia,262.0,3.0,85502.0,1170.0,2169.0,30.0,5412.0,62.0
2021-03-18,Zambia,387.0,5.0,85889.0,1175.0,1976.0,27.0,5202.0,66.0
2021-03-19,Zambia,170.0,3.0,86059.0,1178.0,1819.0,29.0,4718.0,65.0
2021-03-20,Zambia,214.0,0.0,86273.0,1178.0,1799.0,25.0,4262.0,62.0
2021-03-21,Zambia,176.0,1.0,86449.0,1179.0,1652.0,21.0,4028.0,55.0
2021-03-22,Zambia,86.0,3.0,86535.0,1182.0,1585.0,18.0,3880.0,50.0
2021-03-23,Zambia,244.0,3.0,86779.0,1185.0,1539.0,18.0,3882.0,48.0
2021-03-24,Zambia,214.0,2.0,86993.0,1187.0,1491.0,17.0,3660.0,47.0
2021-03-25,Zambia,325.0,4.0,87318.0,1191.0,1429.0,16.0,3405.0,43.0
2021-03-26,Zambia,265.0,3.0,87583.0,1194.0,1524.0,16.0,3343.0,45.0
2021-03-27,Zambia,0.0,4.0,87583.0,1198.0,1310.0,20.0,3109.0,45.0
2021-03-28,Zambia,289.0,2.0,87872.0,1200.0,1423.0,21.0,3075.0,42.0
2021-03-29,Zambia,140.0,0.0,88012.0,1200.0,1477.0,18.0,3062.0,36.0
2021-03-30,Zambia,187.0,2.0,88199.0,1202.0,1420.0,17.0,2959.0,35.0
2021-03-31,Zambia,219.0,6.0,88418.0,1208.0,1425.0,21.0,2916.0,38.0
2021-04-01,Zambia,131.0,4.0,88549.0,1212.0,1231.0,21.0,2660.0,37.0
2021-04-02,Zambia,181.0,3.0,88730.0,1215.0,1147.0,21.0,2671.0,37.0
2021-04-03,Zambia,70.0,0.0,88800.0,1215.0,1217.0,17.0,2527.0,37.0
2021-04-04,Zambia,130.0,5.0,88930.0,1220.0,1058.0,20.0,2481.0,41.0
2021-04-05,Zambia,79.0,2.0,89009.0,1222.0,997.0,22.0,2474.0,40.0
2021-04-06,Zambia,62.0,2.0,89071.0,1224.0,872.0,22.0,2292.0,39.0
2021-04-07,Zambia,315.0,0.0,89386.0,1224.0,968.0,16.0,2393.0,37.0
2021-04-08,Zambia,206.0,1.0,89592.0,1225.0,1043.0,13.0,2274.0,34.0
2021-04-09,Zambia,191.0,1.0,89783.0,1226.0,1053.0,11.0,2200.0,32.0
2021-04-10,Zambia,135.0,0.0,89918.0,1226.0,1118.0,11.0,2335.0,28.0
2021-04-11,Zambia,111.0,0.0,90029.0,1226.0,1099.0,6.0,2157.0,26.0
2021-04-12,Zambia,35.0,1.0,90064.0,1227.0,1055.0,5.0,2052.0,27.0
2021-04-13,Zambia,154.0,2.0,90218.0,1229.0,1147.0,5.0,2019.0,27.0
2021-04-14,Zambia,171.0,0.0,90389.0,1229.0,1003.0,5.0,1971.0,21.0
2021-04-15,Zambia,143.0,1.0,90532.0,1230.0,940.0,5.0,1983.0,18.0
2021-04-16,Zambia,218.0,3.0,90750.0,1233.0,967.0,7.0,2020.0,18.0
2021-04-17,Zambia,94.0,1.0,90844.0,1234.0,926.0,8.0,2044.0,19.0
2021-04-18,Zambia,74.0,1.0,90918.0,1235.0,889.0,9.0,1988.0,15.0
2021-04-19,Zambia,24.0,1.0,90942.0,1236.0,878.0,9.0,1933.0,14.0
2021-04-20,Zambia,100.0,0.0,91042.0,1236.0,824.0,7.0,1971.0,12.0
2021-04-21,Zambia,77.0,2.0,91119.0,1238.0,730.0,9.0,1733.0,14.0
2021-04-22,Zambia,70.0,2.0,91189.0,1240.0,657.0,10.0,1597.0,15.0
2021-04-23,Zambia,62.0,5.0,91251.0,1245.0,501.0,12.0,1468.0,19.0
2021-04-24,Zambia,66.0,0.0,91317.0,1245.0,473.0,11.0,1399.0,19.0
2021-04-25,Zambia,41.0,1.0,91358.0,1246.0,440.0,11.0,1329.0,20.0
2021-04-26,Zambia,20.0,2.0,91378.0,1248.0,436.0,12.0,1314.0,21.0
2021-04-27,Zambia,40.0,1.0,91418.0,1249.0,376.0,13.0,1200.0,20.0
2021-04-28,Zambia,66.0,0.0,91484.0,1249.0,365.0,11.0,1095.0,20.0
2021-04-29,Zambia,49.0,1.0,91533.0,1250.0,344.0,10.0,1001.0,20.0
2021-04-30,Zambia,53.0,1.0,91586.0,1251.0,335.0,6.0,836.0,18.0
2021-05-01,Zambia,84.0,0.0,91670.0,1251.0,353.0,6.0,826.0,17.0
2021-05-02,Zambia,23.0,2.0,91693.0,1253.0,335.0,7.0,775.0,18.0
2021-05-03,Zambia,29.0,0.0,91722.0,1253.0,344.0,5.0,780.0,17.0
2021-05-04,Zambia,82.0,1.0,91804.0,1254.0,386.0,5.0,762.0,18.0
2021-05-05,Zambia,45.0,1.0,91849.0,1255.0,365.0,6.0,730.0,17.0
2021-05-06,Zambia,97.0,1.0,91946.0,1256.0,413.0,6.0,757.0,16.0
2021-05-07,Zambia,58.0,0.0,92004.0,1256.0,418.0,5.0,753.0,11.0
2021-05-08,Zambia,53.0,1.0,92057.0,1257.0,387.0,6.0,740.0,12.0
2021-05-09,Zambia,35.0,0.0,92092.0,1257.0,399.0,4.0,734.0,11.0
2021-05-10,Zambia,20.0,0.0,92112.0,1257.0,390.0,4.0,734.0,9.0
2021-05-11,Zambia,40.0,1.0,92152.0,1258.0,348.0,4.0,734.0,9.0
2021-05-12,Zambia,59.0,1.0,92211.0,1259.0,362.0,4.0,727.0,10.0
2021-05-13,Zambia,51.0,1.0,92262.0,1260.0,316.0,4.0,729.0,10.0
2021-05-14,Zambia,94.0,0.0,92356.0,1260.0,352.0,4.0,770.0,9.0
2021-05-15,Zambia,53.0,0.0,92409.0,1260.0,352.0,3.0,739.0,9.0
2021-05-16,Zambia,27.0,0.0,92436.0,1260.0,344.0,3.0,743.0,7.0
2021-05-17,Zambia,24.0,1.0,92460.0,1261.0,348.0,4.0,738.0,8.0
2021-05-18,Zambia,60.0,2.0,92520.0,1263.0,368.0,5.0,716.0,9.0
2021-05-19,Zambia,110.0,0.0,92630.0,1263.0,419.0,4.0,781.0,8.0
2021-05-20,Zambia,124.0,2.0,92754.0,1265.0,492.0,5.0,808.0,9.0
2021-05-21,Zambia,166.0,1.0,92920.0,1266.0,564.0,6.0,916.0,10.0
2021-05-22,Zambia,186.0,1.0,93106.0,1267.0,697.0,7.0,1049.0,10.0
2021-05-23,Zambia,95.0,1.0,93201.0,1268.0,765.0,8.0,1109.0,11.0
2021-05-24,Zambia,78.0,3.0,93279.0,1271.0,819.0,10.0,1167.0,14.0
2021-05-25,Zambia,149.0,0.0,93428.0,1271.0,908.0,8.0,1276.0,13.0
2021-05-26,Zambia,199.0,2.0,93627.0,1273.0,997.0,10.0,1416.0,14.0
2021-05-27,Zambia,320.0,2.0,93947.0,1275.0,1193.0,10.0,1685.0,15.0
2021-05-28,Zambia,483.0,0.0,94430.0,1275.0,1510.0,9.0,2074.0,15.0
2021-05-29,Zambia,321.0,1.0,94751.0,1276.0,1645.0,9.0,2342.0,16.0
2021-05-30,Zambia,299.0,2.0,95050.0,1278.0,1849.0,10.0,2614.0,18.0
2021-05-31,Zambia,213.0,3.0,95263.0,1281.0,1984.0,10.0,2803.0,20.0
2021-06-01,Zambia,558.0,1.0,95821.0,1282.0,2393.0,11.0,3301.0,19.0
2021-06-02,Zambia,742.0,2.0,96563.0,1284.0,2936.0,11.0,3933.0,21.0
2021-06-03,Zambia,825.0,4.0,97388.0,1288.0,3441.0,13.0,4634.0,23.0
2021-06-04,Zambia,988.0,9.0,98376.0,1297.0,3946.0,22.0,5456.0,31.0
2021-06-05,Zambia,1164.0,6.0,99540.0,1303.0,4789.0,27.0,6434.0,36.0
2021-06-06,Zambia,738.0,5.0,100278.0,1308.0,5228.0,30.0,7077.0,40.0
2021-06-07,Zambia,487.0,7.0,100765.0,1315.0,5502.0,34.0,7486.0,44.0
2021-06-08,Zambia,1231.0,6.0,101996.0,1321.0,6175.0,39.0,8568.0,50.0
2021-06-09,Zambia,1767.0,3.0,103763.0,1324.0,7200.0,40.0,10136.0,51.0
2021-06-10,Zambia,2146.0,8.0,105909.0,1332.0,8521.0,44.0,11962.0,57.0
2021-06-11,Zambia,2065.0,16.0,107974.0,1348.0,9598.0,51.0,13544.0,73.0
2021-06-12,Zambia,2358.0,17.0,110332.0,1365.0,10792.0,62.0,15581.0,89.0
2021-06-13,Zambia,1414.0,24.0,111746.0,1389.0,11468.0,81.0,16696.0,111.0
2021-06-14,Zambia,1388.0,27.0,113134.0,1416.0,12369.0,101.0,17871.0,135.0
